origen_id,origen_zona,destino_id,destino_zona,distancia_km,duracion_normal_min,duracion_hora_punta_min,duracion_hora_valle_min,ingreso_viaje_usd
45,Chinatown,41,Central Harlem,14.081,33.8,42.2,28.2,57.6
45,Chinatown,42,Central Harlem North,16.506,39.6,49.5,33.0,66.57
45,Chinatown,43,Central Park,10.466,25.1,31.4,20.9,44.22
45,Chinatown,45,Chinatown,0.0,0.0,0.0,0.0,5.5
45,Chinatown,48,Clinton East,6.173,14.8,18.5,12.3,28.34
45,Chinatown,50,Clinton West,6.159,14.8,18.5,12.3,28.29
45,Chinatown,68,East Chelsea,4.186,10.0,12.6,8.4,20.99
45,Chinatown,74,East Harlem North,14.925,35.8,44.8,29.8,60.72
45,Chinatown,75,East Harlem South,12.983,31.2,39.0,26.0,53.54
45,Chinatown,79,East Village,2.707,6.5,8.1,5.4,15.52
45,Chinatown,87,Financial District North,1.418,3.4,4.3,2.8,10.75
45,Chinatown,88,Financial District South,2.141,5.1,6.4,4.3,13.42
45,Chinatown,90,Flatiron,3.373,8.1,10.1,6.7,17.98
45,Chinatown,100,Garment District,5.305,12.7,15.9,10.6,25.13
45,Chinatown,103,Governor's Island/Ellis Island/Liberty Island,6.507,15.6,19.5,13.0,29.58
45,Chinatown,107,Gramercy,3.878,9.3,11.6,7.8,19.85
45,Chinatown,113,Greenwich Village North,2.536,6.1,7.6,5.1,14.89
45,Chinatown,114,Greenwich Village South,1.809,4.3,5.4,3.6,12.19
45,Chinatown,116,Hamilton Heights,16.805,40.3,50.4,33.6,67.68
45,Chinatown,120,Highbridge Park,20.525,49.3,61.6,41.1,81.44
45,Chinatown,125,Hudson Sq,2.332,5.6,7.0,4.7,14.13
45,Chinatown,127,Inwood,23.581,56.6,70.7,47.2,92.75
45,Chinatown,128,Inwood Hill Park,23.841,57.2,71.5,47.7,93.71
45,Chinatown,137,Kips Bay,4.92,11.8,14.8,9.8,23.7
45,Chinatown,140,Lenox Hill East,9.526,22.9,28.6,19.1,40.75
45,Chinatown,141,Lenox Hill West,9.268,22.2,27.8,18.5,39.79
45,Chinatown,142,Lincoln Square East,8.132,19.5,24.4,16.3,35.59
45,Chinatown,143,Lincoln Square West,7.866,18.9,23.6,15.7,34.6
45,Chinatown,144,Little Italy/NoLiTa,1.03,2.5,3.1,2.1,9.31
45,Chinatown,148,Lower East Side,1.331,3.2,4.0,2.7,10.42
45,Chinatown,151,Manhattan Valley,11.942,28.7,35.8,23.9,49.68
45,Chinatown,152,Manhattanville,15.365,36.9,46.1,30.7,62.35
45,Chinatown,153,Marble Hill,25.428,61.0,76.3,50.9,99.58
45,Chinatown,158,Meatpacking/West Village West,3.439,8.3,10.3,6.9,18.22
45,Chinatown,161,Midtown Center,6.747,16.2,20.2,13.5,30.46
45,Chinatown,162,Midtown East,7.056,16.9,21.2,14.1,31.61
45,Chinatown,163,Midtown North,7.46,17.9,22.4,14.9,33.1
45,Chinatown,164,Midtown South,5.073,12.2,15.2,10.1,24.27
45,Chinatown,166,Morningside Heights,13.749,33.0,41.2,27.5,56.37
45,Chinatown,170,Murray Hill,5.551,13.3,16.7,11.1,26.04
45,Chinatown,186,Penn Station/Madison Sq West,4.443,10.7,13.3,8.9,21.94
45,Chinatown,194,Randalls Island,14.898,35.8,44.7,29.8,60.62
45,Chinatown,202,Roosevelt Island,9.541,22.9,28.6,19.1,40.8
45,Chinatown,209,Seaport,0.843,2.0,2.5,1.7,8.62
45,Chinatown,211,SoHo,1.566,3.8,4.7,3.1,11.29
45,Chinatown,224,Stuy Town/Peter Cooper Village,3.966,9.5,11.9,7.9,20.17
45,Chinatown,229,Sutton Place/Turtle Bay North,7.677,18.4,23.0,15.4,33.9
45,Chinatown,230,Times Sq/Theatre District,6.389,15.3,19.2,12.8,29.14
45,Chinatown,231,TriBeCa/Civic Center,1.409,3.4,4.2,2.8,10.71
45,Chinatown,232,Two Bridges/Seward Park,1.542,3.7,4.6,3.1,11.2
45,Chinatown,233,UN/Turtle Bay South,6.477,15.5,19.4,13.0,29.46
45,Chinatown,234,Union Sq,3.716,8.9,11.1,7.4,19.25
45,Chinatown,236,Upper East Side North,10.972,26.3,32.9,21.9,46.1
45,Chinatown,237,Upper East Side South,8.939,21.5,26.8,17.9,38.57
45,Chinatown,238,Upper West Side North,10.839,26.0,32.5,21.7,45.6
45,Chinatown,239,Upper West Side South,9.513,22.8,28.5,19.0,40.7
45,Chinatown,243,Washington Heights North,21.444,51.5,64.3,42.9,84.84
45,Chinatown,244,Washington Heights South,19.025,45.7,57.1,38.0,75.89
45,Chinatown,246,West Chelsea/Hudson Yards,5.076,12.2,15.2,10.2,24.28
45,Chinatown,249,West Village,2.877,6.9,8.6,5.8,16.15
45,Chinatown,261,World Trade Center,1.635,3.9,4.9,3.3,11.55
45,Chinatown,262,Yorkville East,11.374,27.3,34.1,22.7,47.59
45,Chinatown,263,Yorkville West,11.301,27.1,33.9,22.6,47.31
48,Clinton East,4,Alphabet City,5.398,13.0,16.2,10.8,25.47
48,Clinton East,12,Battery Park,8.705,20.9,26.1,17.4,37.71
48,Clinton East,13,Battery Park City,7.751,18.6,23.3,15.5,34.18
48,Clinton East,24,Bloomingdale,6.438,15.5,19.3,12.9,29.32
48,Clinton East,41,Central Harlem,7.908,19.0,23.7,15.8,34.76
48,Clinton East,42,Central Harlem North,10.333,24.8,31.0,20.7,43.73
48,Clinton East,43,Central Park,4.293,10.3,12.9,8.6,21.38
48,Clinton East,45,Chinatown,6.173,14.8,18.5,12.3,28.34
48,Clinton East,48,Clinton East,0.0,0.0,0.0,0.0,5.5
48,Clinton East,50,Clinton West,0.889,2.1,2.7,1.8,8.79
48,Clinton East,68,East Chelsea,2.377,5.7,7.1,4.8,14.3
48,Clinton East,74,East Harlem North,8.751,21.0,26.3,17.5,37.88
48,Clinton East,75,East Harlem South,6.81,16.3,20.4,13.6,30.7
48,Clinton East,79,East Village,4.215,10.1,12.6,8.4,21.1
48,Clinton East,87,Financial District North,7.592,18.2,22.8,15.2,33.59
48,Clinton East,88,Financial District South,8.314,20.0,24.9,16.6,36.26
48,Clinton East,90,Flatiron,2.8,6.7,8.4,5.6,15.86
48,Clinton East,100,Garment District,1.07,2.6,3.2,2.1,9.46
48,Clinton East,103,Governor's Island/Ellis Island/Liberty Island,12.681,30.4,38.0,25.4,52.42
48,Clinton East,107,Gramercy,3.339,8.0,10.0,6.7,17.85
48,Clinton East,113,Greenwich Village North,3.637,8.7,10.9,7.3,18.96
48,Clinton East,114,Greenwich Village South,4.365,10.5,13.1,8.7,21.65
48,Clinton East,116,Hamilton Heights,10.632,25.5,31.9,21.3,44.84
48,Clinton East,120,Highbridge Park,14.352,34.4,43.1,28.7,58.6
48,Clinton East,125,Hudson Sq,5.453,13.1,16.4,10.9,25.68
48,Clinton East,127,Inwood,17.408,41.8,52.2,34.8,69.91
48,Clinton East,128,Inwood Hill Park,17.667,42.4,53.0,35.3,70.87
48,Clinton East,137,Kips Bay,3.563,8.6,10.7,7.1,18.68
48,Clinton East,140,Lenox Hill East,3.352,8.0,10.1,6.7,17.9
48,Clinton East,141,Lenox Hill West,3.095,7.4,9.3,6.2,16.95
48,Clinton East,142,Lincoln Square East,1.958,4.7,5.9,3.9,12.75
48,Clinton East,143,Lincoln Square West,1.692,4.1,5.1,3.4,11.76
48,Clinton East,144,Little Italy/NoLiTa,5.143,12.3,15.4,10.3,24.53
48,Clinton East,148,Lower East Side,4.843,11.6,14.5,9.7,23.42
48,Clinton East,151,Manhattan Valley,5.768,13.8,17.3,11.5,26.84
48,Clinton East,152,Manhattanville,9.191,22.1,27.6,18.4,39.51
48,Clinton East,153,Marble Hill,19.254,46.2,57.8,38.5,76.74
48,Clinton East,158,Meatpacking/West Village West,4.621,11.1,13.9,9.2,22.6
48,Clinton East,161,Midtown Center,1.488,3.6,4.5,3.0,11.0
48,Clinton East,162,Midtown East,2.084,5.0,6.3,4.2,13.21
48,Clinton East,163,Midtown North,1.286,3.1,3.9,2.6,10.26
48,Clinton East,164,Midtown South,1.927,4.6,5.8,3.9,12.63
48,Clinton East,166,Morningside Heights,7.576,18.2,22.7,15.2,33.53
48,Clinton East,170,Murray Hill,2.576,6.2,7.7,5.2,15.03
48,Clinton East,186,Penn Station/Madison Sq West,1.731,4.2,5.2,3.5,11.9
48,Clinton East,194,Randalls Island,8.725,20.9,26.2,17.4,37.78
48,Clinton East,202,Roosevelt Island,3.368,8.1,10.1,6.7,17.96
48,Clinton East,209,Seaport,7.016,16.8,21.0,14.0,31.46
48,Clinton East,211,SoHo,5.209,12.5,15.6,10.4,24.77
48,Clinton East,224,Stuy Town/Peter Cooper Village,4.523,10.9,13.6,9.0,22.23
48,Clinton East,229,Sutton Place/Turtle Bay North,2.681,6.4,8.0,5.4,15.42
48,Clinton East,230,Times Sq/Theatre District,0.745,1.8,2.2,1.5,8.26
48,Clinton East,231,TriBeCa/Civic Center,6.421,15.4,19.3,12.8,29.26
48,Clinton East,232,Two Bridges/Seward Park,5.905,14.2,17.7,11.8,27.35
48,Clinton East,233,UN/Turtle Bay South,3.004,7.2,9.0,6.0,16.62
48,Clinton East,234,Union Sq,2.457,5.9,7.4,4.9,14.59
48,Clinton East,236,Upper East Side North,4.798,11.5,14.4,9.6,23.25
48,Clinton East,237,Upper East Side South,2.765,6.6,8.3,5.5,15.73
48,Clinton East,238,Upper West Side North,4.665,11.2,14.0,9.3,22.76
48,Clinton East,239,Upper West Side South,3.339,8.0,10.0,6.7,17.85
48,Clinton East,243,Washington Heights North,15.271,36.6,45.8,30.5,62.0
48,Clinton East,244,Washington Heights South,12.851,30.8,38.6,25.7,53.05
48,Clinton East,246,West Chelsea/Hudson Yards,2.191,5.3,6.6,4.4,13.61
48,Clinton East,249,West Village,4.15,10.0,12.4,8.3,20.85
48,Clinton East,261,World Trade Center,7.808,18.7,23.4,15.6,34.39
48,Clinton East,262,Yorkville East,5.201,12.5,15.6,10.4,24.74
48,Clinton East,263,Yorkville West,5.127,12.3,15.4,10.3,24.47
50,Clinton West,4,Alphabet City,6.287,15.1,18.9,12.6,28.76
50,Clinton West,12,Battery Park,8.691,20.9,26.1,17.4,37.66
50,Clinton West,13,Battery Park City,7.737,18.6,23.2,15.5,34.13
50,Clinton West,24,Bloomingdale,6.452,15.5,19.4,12.9,29.37
50,Clinton West,41,Central Harlem,7.922,19.0,23.8,15.8,34.81
50,Clinton West,42,Central Harlem North,10.347,24.8,31.0,20.7,43.78
50,Clinton West,43,Central Park,4.307,10.3,12.9,8.6,21.44
50,Clinton West,45,Chinatown,6.159,14.8,18.5,12.3,28.29
50,Clinton West,48,Clinton East,0.889,2.1,2.7,1.8,8.79
50,Clinton West,50,Clinton West,0.0,0.0,0.0,0.0,5.5
50,Clinton West,68,East Chelsea,2.363,5.7,7.1,4.7,14.24
50,Clinton West,74,East Harlem North,8.766,21.0,26.3,17.5,37.93
50,Clinton West,75,East Harlem South,6.824,16.4,20.5,13.6,30.75
50,Clinton West,79,East Village,5.104,12.2,15.3,10.2,24.38
50,Clinton West,87,Financial District North,7.578,18.2,22.7,15.2,33.54
50,Clinton West,88,Financial District South,8.3,19.9,24.9,16.6,36.21
50,Clinton West,90,Flatiron,2.786,6.7,8.4,5.6,15.81
50,Clinton West,100,Garment District,1.959,4.7,5.9,3.9,12.75
50,Clinton West,103,Governor's Island/Ellis Island/Liberty Island,12.666,30.4,38.0,25.3,52.37
50,Clinton West,107,Gramercy,4.228,10.1,12.7,8.5,21.14
50,Clinton West,113,Greenwich Village North,3.848,9.2,11.5,7.7,19.74
50,Clinton West,114,Greenwich Village South,4.35,10.4,13.1,8.7,21.6
50,Clinton West,116,Hamilton Heights,10.646,25.6,31.9,21.3,44.89
50,Clinton West,120,Highbridge Park,14.366,34.5,43.1,28.7,58.65
50,Clinton West,125,Hudson Sq,5.439,13.1,16.3,10.9,25.62
50,Clinton West,127,Inwood,17.422,41.8,52.3,34.8,69.96
50,Clinton West,128,Inwood Hill Park,17.681,42.4,53.0,35.4,70.92
50,Clinton West,137,Kips Bay,4.452,10.7,13.4,8.9,21.97
50,Clinton West,140,Lenox Hill East,3.454,8.3,10.4,6.9,18.28
50,Clinton West,141,Lenox Hill West,3.109,7.5,9.3,6.2,17.0
50,Clinton West,142,Lincoln Square East,1.973,4.7,5.9,3.9,12.8
50,Clinton West,143,Lincoln Square West,1.707,4.1,5.1,3.4,11.82
50,Clinton West,144,Little Italy/NoLiTa,5.129,12.3,15.4,10.3,24.48
50,Clinton West,148,Lower East Side,5.665,13.6,17.0,11.3,26.46
50,Clinton West,151,Manhattan Valley,5.783,13.9,17.3,11.6,26.9
50,Clinton West,152,Manhattanville,9.206,22.1,27.6,18.4,39.56
50,Clinton West,153,Marble Hill,19.268,46.2,57.8,38.5,76.79
50,Clinton West,158,Meatpacking/West Village West,4.607,11.1,13.8,9.2,22.54
50,Clinton West,161,Midtown Center,2.377,5.7,7.1,4.8,14.29
50,Clinton West,162,Midtown East,2.973,7.1,8.9,5.9,16.5
50,Clinton West,163,Midtown North,1.669,4.0,5.0,3.3,11.68
50,Clinton West,164,Midtown South,2.816,6.8,8.4,5.6,15.92
50,Clinton West,166,Morningside Heights,7.59,18.2,22.8,15.2,33.58
50,Clinton West,170,Murray Hill,3.465,8.3,10.4,6.9,18.32
50,Clinton West,186,Penn Station/Madison Sq West,2.217,5.3,6.7,4.4,13.7
50,Clinton West,194,Randalls Island,8.739,21.0,26.2,17.5,37.84
50,Clinton West,202,Roosevelt Island,4.256,10.2,12.8,8.5,21.25
50,Clinton West,209,Seaport,7.002,16.8,21.0,14.0,31.41
50,Clinton West,211,SoHo,5.194,12.5,15.6,10.4,24.72
50,Clinton West,224,Stuy Town/Peter Cooper Village,5.412,13.0,16.2,10.8,25.52
50,Clinton West,229,Sutton Place/Turtle Bay North,3.57,8.6,10.7,7.1,18.71
50,Clinton West,230,Times Sq/Theatre District,1.634,3.9,4.9,3.3,11.54
50,Clinton West,231,TriBeCa/Civic Center,6.407,15.4,19.2,12.8,29.21
50,Clinton West,232,Two Bridges/Seward Park,6.794,16.3,20.4,13.6,30.64
50,Clinton West,233,UN/Turtle Bay South,3.893,9.3,11.7,7.8,19.9
50,Clinton West,234,Union Sq,3.298,7.9,9.9,6.6,17.7
50,Clinton West,236,Upper East Side North,4.813,11.6,14.4,9.6,23.31
50,Clinton West,237,Upper East Side South,2.78,6.7,8.3,5.6,15.78
50,Clinton West,238,Upper West Side North,4.68,11.2,14.0,9.4,22.81
50,Clinton West,239,Upper West Side South,3.354,8.0,10.1,6.7,17.91
50,Clinton West,243,Washington Heights North,15.285,36.7,45.9,30.6,62.05
50,Clinton West,244,Washington Heights South,12.865,30.9,38.6,25.7,53.1
50,Clinton West,246,West Chelsea/Hudson Yards,2.177,5.2,6.5,4.4,13.55
50,Clinton West,249,West Village,4.135,9.9,12.4,8.3,20.8
50,Clinton West,261,World Trade Center,7.794,18.7,23.4,15.6,34.34
50,Clinton West,262,Yorkville East,5.215,12.5,15.6,10.4,24.8
50,Clinton West,263,Yorkville West,5.142,12.3,15.4,10.3,24.52
68,East Chelsea,4,Alphabet City,4.686,11.2,14.1,9.4,22.84
68,East Chelsea,12,Battery Park,6.328,15.2,19.0,12.7,28.91
68,East Chelsea,13,Battery Park City,5.374,12.9,16.1,10.7,25.38
68,East Chelsea,24,Bloomingdale,8.815,21.2,26.4,17.6,38.11
68,East Chelsea,41,Central Harlem,10.285,24.7,30.9,20.6,43.55
68,East Chelsea,42,Central Harlem North,12.71,30.5,38.1,25.4,52.53
68,East Chelsea,43,Central Park,6.67,16.0,20.0,13.3,30.18
68,East Chelsea,45,Chinatown,4.186,10.0,12.6,8.4,20.99
68,East Chelsea,48,Clinton East,2.377,5.7,7.1,4.8,14.3
68,East Chelsea,50,Clinton West,2.363,5.7,7.1,4.7,14.24
68,East Chelsea,68,East Chelsea,0.0,0.0,0.0,0.0,5.5
68,East Chelsea,74,East Harlem North,11.128,26.7,33.4,22.3,46.68
68,East Chelsea,75,East Harlem South,9.187,22.0,27.6,18.4,39.49
68,East Chelsea,79,East Village,3.503,8.4,10.5,7.0,18.46
68,East Chelsea,87,Financial District North,5.215,12.5,15.6,10.4,24.79
68,East Chelsea,88,Financial District South,5.937,14.2,17.8,11.9,27.47
68,East Chelsea,90,Flatiron,0.936,2.2,2.8,1.9,8.96
68,East Chelsea,100,Garment District,1.509,3.6,4.5,3.0,11.08
68,East Chelsea,103,Governor's Island/Ellis Island/Liberty Island,10.304,24.7,30.9,20.6,43.62
68,East Chelsea,107,Gramercy,2.627,6.3,7.9,5.3,15.22
68,East Chelsea,113,Greenwich Village North,2.248,5.4,6.7,4.5,13.82
68,East Chelsea,114,Greenwich Village South,2.467,5.9,7.4,4.9,14.63
68,East Chelsea,116,Hamilton Heights,13.009,31.2,39.0,26.0,53.63
